112121	1	0	0	0	0	0	0	0	0	0
128549	1	0	0	0	0	0	0	0	0	0
28731	1	0	0	0	0	0	0	0	0	0
21426	1	0	0	0	0	0	0	0	0	0
103358	1	0	0	0	0	0	0	0	0	0
154511	1	0	0	0	0	0	0	0	0	0
70092	1	0	0	0	0	0	0	0	0	0
54555	1	0	0	0	0	0	0	0	0	0
68081	1	0	0	0	0	0	0	0	0	0
84202	1	0	0	0	0	0	0	0	0	0
123341	1	0	0	0	0	0	0	0	0	0
138196	1	0	0	0	0	0	0	0	0	0
146396	1	0	0	0	0	0	0	0	0	0
8079	1	0	0	0	0	0	0	0	0	0
9265	1	0	0	0	0	0	0	0	0	0
68954	1	0	0	0	0	0	0	0	0	0
51828	1	0	0	0	0	0	0	0	0	0
162281	1	0	0	0	0	0	0	0	0	0
157160	1	0	0	0	0	0	0	0	0	0
93637	1	0	0	0	0	0	0	0	0	0
1072	1	0	0	0	0	0	0	0	0	0
131959	1	0	0	0	0	0	0	0	0	0
69	1	0	0	0	0	0	0	0	0	0
114985	1	0	0	0	0	0	0	0	0	0
122264	1	0	0	0	0	0	0	0	0	0
90721	1	0	0	0	0	0	0	0	0	0
138482	1	0	0	0	0	0	0	0	0	0
103171	1	0	0	0	0	0	0	0	0	0
38603	1	0	0	0	0	0	0	0	0	0
25784	1	0	0	0	0	0	0	0	0	0
57855	1	0	0	0	0	0	0	0	0	0
76165	1	0	0	0	0	0	0	0	0	0
148122	1	0	0	0	0	0	0	0	0	0
65643	1	0	0	0	0	0	0	0	0	0
7433	1	0	0	0	0	0	0	0	0	0
73953	1	0	0	0	0	0	0	0	0	0
120437	1	0	0	0	0	0	0	0	0	0
87719	1	0	0	0	0	0	0	0	0	0
107867	1	0	0	0	0	0	0	0	0	0
130769	1	0	0	0	0	0	0	0	0	0
5310	1	0	0	0	0	0	0	0	0	0
59230	1	0	0	0	0	0	0	0	0	0
87698	1	0	0	0	0	0	0	0	0	0
109932	1	0	0	0	0	0	0	0	0	0
3409	1	0	0	0	0	0	0	0	0	0
19512	1	0	0	0	0	0	0	0	0	0
146104	1	0	0	0	0	0	0	0	0	0
85303	1	0	0	0	0	0	0	0	0	0
43555	1	0	0	0	0	0	0	0	0	0
106260	1	0	0	0	0	0	0	0	0	0
92275	1	0	0	0	0	0	0	0	0	0
166762	1	0	0	0	0	0	0	0	0	0
17687	1	0	0	0	0	0	0	0	0	0
12998	1	0	0	0	0	0	0	0	0	0
63156	1	0	0	0	0	0	0	0	0	0
119392	1	0	0	0	0	0	0	0	0	0
144477	1	0	0	0	0	0	0	0	0	0
28111	1	0	0	0	0	0	0	0	0	0
116592	1	0	0	0	0	0	0	0	0	0
113925	1	0	0	0	0	0	0	0	0	0
26540	1	0	0	0	0	0	0	0	0	0
20984	1	0	0	0	0	0	0	0	0	0
6429	1	0	0	0	0	0	0	0	0	0
125140	1	0	0	0	0	0	0	0	0	0
24779	1	0	0	0	0	0	0	0	0	0
103323	1	0	0	0	0	0	0	0	0	0
165834	1	0	0	0	0	0	0	0	0	0
134724	1	0	0	0	0	0	0	0	0	0
165042	1	0	0	0	0	0	0	0	0	0
117429	1	0	0	0	0	0	0	0	0	0
80087	1	0	0	0	0	0	0	0	0	0
104428	1	0	0	0	0	0	0	0	0	0
109436	1	0	0	0	0	0	0	0	0	0
81883	1	0	0	0	0	0	0	0	0	0
89408	1	0	0	0	0	0	0	0	0	0
5157	1	0	0	0	0	0	0	0	0	0
60073	1	0	0	0	0	0	0	0	0	0
158748	1	0	0	0	0	0	0	0	0	0
15039	1	0	0	0	0	0	0	0	0	0
60522	1	0	0	0	0	0	0	0	0	0
76571	1	0	0	0	0	0	0	0	0	0
138123	1	0	0	0	0	0	0	0	0	0
51105	1	0	0	0	0	0	0	0	0	0
105272	1	0	0	0	0	0	0	0	0	0
123048	1	0	0	0	0	0	0	0	0	0
144224	1	0	0	0	0	0	0	0	0	0
119963	1	0	0	0	0	0	0	0	0	0
809	1	0	0	0	0	0	0	0	0	0
68957	1	0	0	0	0	0	0	0	0	0
163443	1	0	0	0	0	0	0	0	0	0
125957	1	0	0	0	0	0	0	0	0	0
117189	1	0	0	0	0	0	0	0	0	0
120389	1	0	0	0	0	0	0	0	0	0
111784	1	0	0	0	0	0	0	0	0	0
115563	1	0	0	0	0	0	0	0	0	0
10751	1	0	0	0	0	0	0	0	0	0
24769	1	0	0	0	0	0	0	0	0	0
79770	1	0	0	0	0	0	0	0	0	0
37413	1	0	0	0	0	0	0	0	0	0
101243	1	0	0	0	0	0	0	0	0	0
96197	1	0	0	0	0	0	0	0	0	0
27195	1	0	0	0	0	0	0	0	0	0
166689	1	0	0	0	0	0	0	0	0	0
157943	1	0	0	0	0	0	0	0	0	0
158458	1	0	0	0	0	0	0	0	0	0
123952	1	0	0	0	0	0	0	0	0	0
112486	1	0	0	0	0	0	0	0	0	0
145025	1	0	0	0	0	0	0	0	0	0
